city,tier,model,q,coverage,width
manila,scarce,seasonal_naive,60.6,0.9880952380952381,121.2
manila,scarce,lgbm_direct,28.800995547883588,0.9285714285714286,57.601991095767175
manila,scarce,chronos,41.40486450195313,0.9642857142857143,82.80972900390626
manila,scarce,chronos_cov,38.40126769451307,0.9464285714285714,76.80253538902615
manila,scarce,nas_gru,37.9398078918457,0.9285714285714286,75.8796157836914
mexico_city,rich,seasonal_naive,31.0,0.9702380952380952,62.0
mexico_city,rich,lgbm_direct,24.705938846553288,0.9761904761904762,49.411877693106575
mexico_city,rich,chronos,23.374853134155273,0.9821428571428571,46.74970626831055
mexico_city,rich,chronos_cov,19.34738432539291,0.9821428571428571,38.69476865078582
mexico_city,rich,nas_gru,24.338449478149414,0.9583333333333334,48.67689895629883
mumbai,scarce,seasonal_naive,83.0,0.9880952380952381,166.0
mumbai,scarce,lgbm_direct,69.83950364818078,0.9761904761904762,139.67900729636156
mumbai,scarce,chronos,52.71397399902344,0.9404761904761905,105.42794799804688
mumbai,scarce,chronos_cov,61.54241707224638,0.9642857142857143,123.08483414449276
mumbai,scarce,nas_gru,80.01681518554688,0.9523809523809523,160.03363037109375
nairobi,scarce,seasonal_naive,21.0,0.9702380952380952,42.0
nairobi,scarce,lgbm_direct,11.411667819832562,0.9523809523809523,22.823335639665125
nairobi,scarce,chronos,12.79661750793457,0.9583333333333334,25.59323501586914
nairobi,scarce,chronos_cov,13.212883887735643,0.9642857142857143,26.425767775471286
nairobi,scarce,nas_gru,13.390567779541016,0.9523809523809523,26.78113555908203
new_york,rich,seasonal_naive,9.6,0.9702380952380952,19.2
new_york,rich,lgbm_direct,5.036351101159456,0.9047619047619048,10.072702202318911
new_york,rich,chronos,5.4818933486938475,0.9345238095238095,10.963786697387695
new_york,rich,chronos_cov,4.768251508391385,0.9047619047619048,9.53650301678277
new_york,rich,nas_gru,6.824214935302734,0.9464285714285714,13.648429870605469
paris,rich,seasonal_naive,9.3,0.8154761904761905,18.6
paris,rich,lgbm_direct,8.891509549906203,0.8869047619047619,17.783019099812407
paris,rich,chronos,10.112474211331072,0.8809523809523809,20.224948422662145
paris,rich,chronos_cov,10.010536600888571,0.7976190476190477,20.021073201777142
paris,rich,nas_gru,8.913127326965332,0.7321428571428571,17.826254653930665
santiago,rich,seasonal_naive,16.0,0.9761904761904762,32.0
santiago,rich,lgbm_direct,10.745867080021148,0.9702380952380952,21.491734160042295
santiago,rich,chronos,11.763236045837402,0.9642857142857143,23.526472091674805
santiago,rich,chronos_cov,11.908640362516573,0.9523809523809523,23.817280725033147
santiago,rich,nas_gru,9.669276237487793,0.9523809523809523,19.338552474975586
seoul,rich,seasonal_naive,19.0,0.9940476190476191,38.0
seoul,rich,lgbm_direct,11.082588128575003,0.9761904761904762,22.165176257150005
seoul,rich,chronos,10.743666648864746,0.9702380952380952,21.487333297729492
seoul,rich,chronos_cov,10.475569005829577,0.9821428571428571,20.951138011659154
seoul,rich,nas_gru,11.548051834106445,0.9702380952380952,23.09610366821289
sydney,rich,seasonal_naive,7.8,0.9880952380952381,15.6
sydney,rich,lgbm_direct,4.783750031094869,0.875,9.567500062189739
sydney,rich,chronos,4.256036186218262,0.9404761904761905,8.512072372436524
sydney,rich,chronos_cov,4.080052137033156,0.7321428571428571,8.160104274066311
sydney,rich,nas_gru,4.885143995285034,0.9166666666666666,9.770287990570068
toronto,rich,seasonal_naive,13.0,1.0,26.0
toronto,rich,lgbm_direct,6.454137430760662,0.9642857142857143,12.908274861521324
toronto,rich,chronos,6.109647750854492,0.9642857142857143,12.219295501708984
toronto,rich,chronos_cov,7.484283650567992,1.0,14.968567301135984
toronto,rich,nas_gru,5.706917572021484,0.9880952380952381,11.413835144042968
vienna,rich,seasonal_naive,11.209999999999999,0.9523809523809523,22.419999999999998
vienna,rich,lgbm_direct,4.727559894677276,0.9940476190476191,9.455119789354551
vienna,rich,chronos,6.89710350036621,1.0,13.79420700073242
vienna,rich,chronos_cov,7.638753357491725,1.0,15.27750671498345
vienna,rich,nas_gru,7.154807090759277,1.0,14.309614181518555
