city,model_a,model_b,dm_stat,p_value,mean_loss_diff,better,significant_5pct,p_value_fdr,significant_5pct_fdr
hanoi,lgbm_direct,chronos_cov,0.5358814771171716,0.592873000185256,0.9566897524629879,chronos_cov,False,0.687732680214897,False
hanoi,lgbm_direct,nas_gru,0.44606870512398034,0.6562222979015746,0.6080704245214745,nas_gru,False,0.9135730352678887,False
hanoi,chronos_cov,nas_gru,-0.2846838190274323,0.7762982438681783,-0.34861932794151346,chronos_cov,False,0.8912424903778855,False
jakarta,seasonal_naive,chronos,1.2998898863558517,0.19573012750985058,3.9034616152445474,chronos,False,0.24638569884414782,False
jakarta,seasonal_naive,lgbm_direct,3.9265147657524264,0.00013354933762016938,6.56501344906125,lgbm_direct,True,0.0012909769303283039,True
jakarta,seasonal_naive,chronos_cov,0.9823343352671402,0.32759424349745037,2.8881383735627533,chronos_cov,False,0.4318287755193664,False
jakarta,seasonal_naive,nas_gru,3.550868625990166,0.0005202693812758972,5.941910703976949,nas_gru,True,0.003771953014250255,True
jakarta,chronos,lgbm_direct,1.4765069763330387,0.14200659451732764,2.661551833816702,lgbm_direct,False,0.5395584126308223,False
jakarta,chronos,chronos_cov,-2.332226804744656,0.021084301071850223,-1.0153232416817943,chronos,True,0.10190745518060941,False
jakarta,chronos,nas_gru,1.109583305774339,0.26904108622097556,2.0384490887324014,nas_gru,False,0.5572993928863065,False
jakarta,lgbm_direct,chronos_cov,-2.0902304332031645,0.038367280551723976,-3.6768750754984967,lgbm_direct,True,0.22253022719999907,False
jakarta,lgbm_direct,nas_gru,-1.634473123510056,0.10435909454179715,-0.6231027450843007,lgbm_direct,False,0.37830171771401466,False
jakarta,chronos_cov,nas_gru,1.6844977819326499,0.09426687331394258,3.053772330414196,nas_gru,False,0.45562322101738917,False
kampala,seasonal_naive,chronos,2.9940288682277294,0.0032451111376968207,10.036385954372467,chronos,True,0.0156847038322013,True
kampala,seasonal_naive,lgbm_direct,2.2169973017193336,0.028202009299804646,10.902076787310092,lgbm_direct,True,0.06815485580786122,False
kampala,seasonal_naive,chronos_cov,2.102796220434452,0.037235562164306533,7.270522264367606,chronos_cov,True,0.08306394636652994,False
kampala,seasonal_naive,nas_gru,2.5229119960616213,0.012732970083391748,9.798896710077921,nas_gru,True,0.03746655328525976,True
kampala,chronos,lgbm_direct,0.2771086655938633,0.7820968381717504,0.8656908329376276,lgbm_direct,False,0.9072323322792305,False
kampala,chronos,chronos_cov,-1.3094676660329376,0.19247599855659056,-2.7658636900048603,chronos,False,0.4293695352416251,False
kampala,chronos,nas_gru,-0.08452399855025289,0.9327580399021548,-0.23748924429454477,chronos,False,0.9818787176618871,False
kampala,lgbm_direct,chronos_cov,-0.9207504425916395,0.35873142848835504,-3.631554522942488,lgbm_direct,False,0.6119536133036645,False
kampala,lgbm_direct,nas_gru,-0.5578980665775412,0.577786356600533,-1.103180077232172,lgbm_direct,False,0.9135730352678887,False
kampala,chronos_cov,nas_gru,0.8419245234973866,0.4012360164093527,2.528374445710315,nas_gru,False,0.7472749051926264,False
karachi,seasonal_naive,chronos,2.1424935426262848,0.033846996571314014,3.199702070819007,chronos,True,0.06134768128550665,False
karachi,seasonal_naive,lgbm_direct,1.177691330571128,0.24087595390254177,2.1925096109986715,lgbm_direct,False,0.30371315926842224,False
karachi,seasonal_naive,chronos_cov,2.1489870849319495,0.0333188529826854,2.976754537285016,chronos_cov,True,0.08306394636652994,False
karachi,seasonal_naive,nas_gru,1.640890017639926,0.1030179456856559,2.8133698105812073,nas_gru,False,0.1659733569380012,False
karachi,chronos,lgbm_direct,-1.396752612572699,0.1646519283427122,-1.007192459820336,chronos,False,0.5395584126308223,False
karachi,chronos,chronos_cov,-0.3680325393564614,0.7133931718687943,-0.22294753353399102,chronos,False,0.8495115271730644,False
karachi,chronos,nas_gru,-0.7527415874937601,0.45284259292929707,-0.38633226023779976,chronos,False,0.7724961879382126,False
karachi,lgbm_direct,chronos_cov,0.6419859372595638,0.5219101146319771,0.784244926286345,chronos_cov,False,0.6556202106768878,False
karachi,lgbm_direct,nas_gru,0.7166360449099973,0.47476748731961116,0.6208601995825361,nas_gru,False,0.9135730352678887,False
karachi,chronos_cov,nas_gru,-0.2153805835154456,0.8297774910414796,-0.16338472670380874,chronos_cov,False,0.8912424903778855,False
krakow,seasonal_naive,chronos,1.0382879435627625,0.30088846107900724,6.902561247437088,chronos,False,0.3382773957747458,False
krakow,seasonal_naive,lgbm_direct,1.405266923770977,0.1621106793579679,8.902312930513228,lgbm_direct,False,0.2567502516905207,False
krakow,seasonal_naive,chronos_cov,1.0621123725106103,0.28997509078505757,6.909805823054828,chronos_cov,False,0.4204638816383334,False
krakow,seasonal_naive,nas_gru,1.3689794601100822,0.1731521762170736,8.329975571720688,nas_gru,False,0.2642849005418492,False
krakow,chronos,lgbm_direct,0.5739335341079073,0.5669144041306853,1.9997516830761397,lgbm_direct,False,0.7828817961804702,False
krakow,chronos,chronos_cov,0.007379201931559672,0.9941225866162802,0.007244575617739181,chronos_cov,False,0.9979925296361309,False
krakow,chronos,nas_gru,0.3762367922865802,0.7072984807616687,1.4274143242836,nas_gru,False,0.9660582057957072,False
krakow,lgbm_direct,chronos_cov,-0.7030211949259713,0.48318549814869416,-1.9925071074584002,lgbm_direct,False,0.6369263384687333,False
krakow,lgbm_direct,nas_gru,-0.5651153803905481,0.5728807968683473,-0.5723373587925396,lgbm_direct,False,0.9135730352678887,False
krakow,chronos_cov,nas_gru,0.42734446772149826,0.6697712363840845,1.4201697486658607,nas_gru,False,0.8444941676147153,False
lagos,seasonal_naive,chronos,1.0331384811984867,0.30328318241873764,1.105540047089259,chronos,False,0.3382773957747458,False
lagos,seasonal_naive,lgbm_direct,0.7122066155100985,0.47749722300983444,0.7030130888443538,lgbm_direct,False,0.553896778691408,False
