city,tier,variable,lead_day,lead_hours_mid,n,mae,rmse,bias,sd,err_ar1,actual_sd
manila,scarce,wind_direction_10m,3,84,11040,56.84130434782609,75.80484812991844,-3.818840579710145,75.70859565879398,0.384976936644272,107.43276739190411
manila,scarce,precipitation,1,36,11040,0.3367572463768116,0.9583434151958657,0.0054528985507246415,0.958327901788668,0.3914075802449392,0.8214096016338436
manila,scarce,precipitation,2,60,11040,0.3345652173913044,0.9660767815376203,-0.004637681159420297,0.9660656498083091,0.38101464727829765,0.8214096016338436
manila,scarce,precipitation,3,84,11040,0.3326086956521739,0.9507481798295884,-0.017409420289855072,0.95058877204312,0.3982650323374692,0.8214096016338436
manila,scarce,cloud_cover,1,36,11040,19.924909420289854,31.85356980654272,-4.4808876811594205,31.536828550269977,0.6501397813023412,29.407405162065718
manila,scarce,cloud_cover,2,60,11040,21.172554347826086,33.19115011041609,-4.985235507246377,32.81462894182203,0.6804854099188576,29.407405162065718
manila,scarce,cloud_cover,3,84,11040,21.735144927536233,33.764698892546754,-5.191304347826087,33.363232014788224,0.6961771437688428,29.407405162065718
manila,scarce,shortwave_radiation,1,36,11040,36.680615942028986,79.19702774030443,-4.47445652173913,79.07052827529115,0.6669035032238994,280.04034957008116
manila,scarce,shortwave_radiation,2,60,11040,40.24619565217391,87.77572705976047,-3.602355072463768,87.70177477566494,0.719587573648315,280.04034957008116
manila,scarce,shortwave_radiation,3,84,11040,40.93713768115942,88.77107322787636,-1.723550724637681,88.75433969631337,0.7268751540452557,280.04034957008116
manila,scarce,temperature_2m,1,36,11040,1.0885778985507246,1.3964029229375043,0.15653079710144926,1.3876019720176211,0.9107706654766823,2.482649711169703
manila,scarce,temperature_2m,2,60,11040,1.147481884057971,1.462437289625424,0.14451086956521741,1.4552798475428914,0.9154831902776313,2.482649711169703
manila,scarce,temperature_2m,3,84,11040,1.1999728260869567,1.5230859335144438,0.1797916666666667,1.5124370127270714,0.9201877528055141,2.482649711169703
new_york,rich,relative_humidity_2m,1,36,13512,9.707815275310836,13.18776928570477,5.757400828892836,11.864636295666301,0.8730514462635461,19.87190089500916
new_york,rich,relative_humidity_2m,2,60,13512,8.803952042628774,11.594755327100382,-0.6115304914150385,11.578617428406224,0.8838636832198743,19.87190089500916
new_york,rich,relative_humidity_2m,3,84,13512,9.713513913558318,12.716994568627296,-0.43598283007696864,12.70951886698998,0.8910790555008592,19.87190089500916
new_york,rich,surface_pressure,1,36,13512,0.8458703374777979,1.0909275199387092,0.5227797513321502,0.957509365675719,0.8650112683548906,7.505713226788055
new_york,rich,surface_pressure,2,60,13512,0.9429692125518063,1.2765104706370196,0.25467732386027253,1.250847089918394,0.9312175745741198,7.505713226788055
new_york,rich,surface_pressure,3,84,13512,1.3388617525162823,1.8212764231040408,0.22197306098283084,1.8076990262631003,0.9517578990698818,7.505713226788055
new_york,rich,wind_speed_10m,1,36,13512,3.397409709887507,4.526295123268566,0.7528567199526347,4.463244817635144,0.6107142634059349,7.148032433435367
new_york,rich,wind_speed_10m,2,60,13512,4.902730905861457,6.147518777731201,3.4734384251036117,5.0721999792566805,0.7044407747265164,7.148032433435367
