city,tier,model,n_hours,MAE,RMSE,MASE,nRMSE,RMSE_pct_mean,usd_per_1k
paris,rich,seasonal_naive,4460,6.185823754789272,8.468235019646167,1.2968820358074702,1.3154876795750687,95.39807102124375,6.503749790243563e-10
paris,rich,lgbm_direct,4460,4.2531311565311745,5.955755540154766,0.8916855072968746,0.9251896076878031,67.0939798773547,1.805833121982316e-05
paris,rich,nas_gru,4460,5.29099629720052,7.20186445390914,1.1092779751525514,1.11876488277754,81.13189762275896,4.952864522541252e-07
paris,rich,chronos,4460,5.25825364291668,7.0848021903297065,1.1024133501925386,1.1005799876813778,79.81314417425995,2.536047743584883e-05
paris,rich,chronos_cov,4460,6.229528844658477,8.284893596638549,1.3060449780721668,1.2870067289917722,93.33265620308633,2.6251920134099136e-05
santiago,rich,seasonal_naive,16300,4.587291666666666,5.838171135449022,0.42217731209480974,1.2063023777465218,51.19175786297209,4.4762765793604086e-10
santiago,rich,lgbm_direct,16300,3.6463832122481565,4.646386135846429,0.33558368974022035,0.9600517890897586,40.741641258144966,2.0376690510955895e-05
santiago,rich,nas_gru,16300,3.7728412283791437,4.797995490861539,0.3472218652089749,0.9913778193139956,42.07102150610818,3.88220492418946e-07
santiago,rich,chronos,16300,3.5748762587706246,4.748091585360914,0.32900276670133943,0.9810665080372987,41.6334412112633,2.0609774312308423e-05
santiago,rich,chronos_cov,16300,3.9031228415829755,5.174179656591981,0.3592119337013357,1.0691062454020606,45.36957652910612,3.0908986113394754e-05
seoul,rich,seasonal_naive,19842,769.6111111111111,2760.324349399702,12.040853098582764,2.3612464619338382,1842.433977535724,6.477433897897652e-10
seoul,rich,lgbm_direct,19842,479.9965134948635,1333.0353553196376,7.509724617254307,1.1403098396989966,889.7612457867237,2.1980183708685084e-05
seoul,rich,nas_gru,19842,142.6082452800539,1176.7931896411035,2.231159227398266,1.0066566112320048,785.4742713836974,1.0721423617117882e-06
seoul,rich,chronos,19842,148.40463172064887,1176.6454995701147,2.3218458568221294,1.0065302736667614,785.3756926768169,5.004014410891007e-05
seoul,rich,chronos_cov,19842,157.87947172630916,1174.3376651659564,2.4700832652920024,1.004556097761407,783.8352822095935,3.5192050345358434e-05
sydney,rich,seasonal_naive,7284,3.0119946581196584,3.7860745298945755,0.5480091311290027,1.5266740669164018,80.47003053888109,4.2392956082174485e-10
sydney,rich,lgbm_direct,7284,2.882247038423389,3.7019435421534173,0.5244025552859376,1.492749590207259,78.68189269337867,1.7352891635389954e-05
sydney,rich,nas_gru,7284,2.25392517298511,2.721526379141857,0.41008425175908375,1.097412032610056,57.84389850561495,5.955104239142707e-07
sydney,rich,chronos,7284,2.599131472846382,3.157571265349618,0.47289186794700006,1.2732401666123305,67.11168893932269,2.244398090523545e-05
sydney,rich,chronos_cov,7284,2.998780725283277,3.75297537955829,0.5456049582554084,1.5133273633435111,79.76653418207638,2.5991449659462282e-05
toronto,rich,seasonal_naive,13521,3.3544890873015873,3.9812677370105396,0.6878842390202514,1.6502447411863506,67.87657885209622,4.713257550503368e-10
toronto,rich,lgbm_direct,13521,2.6643969232121996,3.239681891469868,0.5463713257884104,1.3428556825794422,55.233291978293444,1.943540925879427e-05
toronto,rich,nas_gru,13521,2.196191805853415,2.7877454770470234,0.4503594108655288,1.1555269871694904,47.528234269027244,5.911111060817752e-07
toronto,rich,chronos,13521,2.1611613207077855,2.896957522005872,0.44317592688636476,1.2007956339354766,49.39018892039018,2.0381605905236537e-05
toronto,rich,chronos_cov,13521,2.4594153499969513,3.0460551899301285,0.5043370279163101,1.2625969642323196,51.9321530087244,2.7044767345311506e-05
vienna,rich,seasonal_naive,6283,2.7408333333333337,3.7267281598981405,0.5153232070737773,1.9388092291930583,97.96795338006721,6.056134393643501e-10
vienna,rich,lgbm_direct,6283,0.9146203164232206,1.3333471674499868,0.17196415009329777,0.6936663161503879,35.05093141640769,2.3497376996669185e-05
vienna,rich,nas_gru,6283,1.5550272489918602,2.2865706937146157,0.29237152777291525,1.1895754597505819,60.109200754847684,8.979201356851263e-07
vienna,rich,chronos,6283,1.0331008240911697,1.443765039166546,0.1942404973795891,0.7511105888654043,37.953588236150026,4.33681718802998e-05
vienna,rich,chronos_cov,6283,1.112977932389194,1.5274304610269553,0.20925875008372433,0.7946370509810972,40.15297863884799,2.5430112845141494e-05
