city,tier,model,seed,n_hours,MAE,RMSE,MASE,nRMSE,RMSE_pct_mean,usd_per_1k,measured_j_per_1k,measured_usd_per_1k,measured_cpu_j_per_1k,measured_gpu_j_per_1k,energy_source,n_params
los_angeles,rich,timesfm,,8195,2.333518730269538,3.6040926299098874,1.5048126007530493,0.6434195133374051,14.423983177427637,0.00018218090625547726,,,,,tdp_proxy,231289280
los_angeles,rich,timesfm_cov,,8195,2.110696993598463,2.651943435629604,1.3611218933613065,0.47343737521912377,10.613375246120535,0.00017714497741609295,,,,,tdp_proxy,231289280
madrid,rich,seasonal_naive,,6431,3.4027777777777777,3.8594400860458733,1.6611919169873355,1.5312879413010116,64.48072541949249,6.108781505005296e-10,,,,,tdp_proxy,0
madrid,rich,lgbm_direct,,6431,2.0190555033085884,2.7197911617561212,0.9856766739071089,1.0791159639742405,45.440297864355664,1.27995660300089e-05,,,,,tdp_proxy,0
madrid,rich,chronos,,6431,1.7581157889631058,2.1491529304961725,0.8582892943601603,0.8527071007992334,35.90648822269971,2.247300175440614e-05,,,,,tdp_proxy,47718016
madrid,rich,chronos_cov,,6431,3.187279710374403,3.930027666498323,1.5559885592968243,1.5592945713671862,65.6600515112842,2.8425748265969256e-05,,,,,tdp_proxy,47718016
madrid,rich,timesfm,,6431,1.7193826529714797,2.1240084752326314,0.839380280421883,0.842730679277662,35.48639290329491,0.00016117711459527425,,,,,tdp_proxy,231289280
madrid,rich,timesfm_cov,,6431,3.310448306257804,4.056108927610736,1.6161178681351482,1.6093191113162608,67.76652576585983,0.00016326063544814436,,,,,tdp_proxy,231289280
manila,scarce,seasonal_naive,,10992,0.9222222222222225,1.1531358212379939,1.0501097575515304,0.46360066239067427,4.301630958454773,6.135143377361128e-10,,,,,tdp_proxy,0
manila,scarce,lgbm_direct,,10992,0.5334122005102534,0.6973898180434898,0.6073821938524883,0.2803749355755606,2.601526703234613,1.3732366056299523e-05,,,,,tdp_proxy,0
manila,scarce,chronos,,10992,0.5985020213656956,0.7474651362146615,0.6814982304763713,0.3005069531974359,2.7883265016038354,2.392727604173059e-05,,,,,tdp_proxy,47718016
manila,scarce,chronos_cov,,10992,0.8593309680429069,1.0613743631981425,0.9784971699484971,0.42670936828141837,3.959326156689615,2.8936092011362134e-05,,,,,tdp_proxy,47718016
manila,scarce,timesfm,,10992,0.5218618233998618,0.6510255813826052,0.5942300886280065,0.26173490165124125,2.428570636731132,0.00016039065970188757,,,,,tdp_proxy,231289280
manila,scarce,timesfm_cov,,10992,0.8332173100838904,1.0294699594538255,0.9487622466649867,0.4138826895531784,3.840310713469532,0.00016687251390572379,,,,,tdp_proxy,231289280
mexico_city,rich,seasonal_naive,,3371,2.7506944444444446,3.946579039004681,1.8336054746213435,0.8014827174694996,19.43329850966605,6.029787847957643e-10,,,,,tdp_proxy,0
mexico_city,rich,lgbm_direct,,3371,1.1792930207349248,1.5776954601722901,0.7861135370268396,0.3204029698280369,7.768709693092933,1.3952693490864475e-05,,,,,tdp_proxy,0
mexico_city,rich,chronos,,3371,1.6459959030151365,2.541754598265055,1.097216415683139,0.5161868956441432,12.515820754690461,2.1958428824291332e-05,,,,,tdp_proxy,47718016
mexico_city,rich,chronos_cov,,3371,2.466717602062515,2.9937757871375714,1.6443072797931813,0.607984669673447,14.741612411017993,2.8192791677510186e-05,,,,,tdp_proxy,47718016
mexico_city,rich,timesfm,,3371,1.5694191151195103,2.4676542676947975,1.0461705360515694,0.5011383855993993,12.150944280811474,0.00017011011113532328,,,,,tdp_proxy,231289280
mexico_city,rich,timesfm_cov,,3371,2.4831470526250388,2.9600610271294214,1.6552591070880331,0.6011377784283704,14.5755979998166,0.00016635507292651005,,,,,tdp_proxy,231289280
mumbai,scarce,seasonal_naive,,3348,1.5791666666666666,1.9194544942653773,1.5556846344485749,0.5238178228291993,8.265099191860962,4.370951703296871e-10,,,,,tdp_proxy,0
mumbai,scarce,lgbm_direct,,3348,1.009868672231284,1.2619789628868352,0.9948520376999638,0.3443931985731352,5.434034168282527,1.336662558050092e-05,,,,,tdp_proxy,0
mumbai,scarce,chronos,,3348,0.9217923959096272,1.1844856421241623,0.9080854457845771,0.32324532417080726,5.100350830269702,2.3108798603870025e-05,,,,,tdp_proxy,47718016
mumbai,scarce,chronos_cov,,3348,1.0379248935060081,1.3138223673923564,1.0224910660932793,0.35854122831662183,5.657269927172397,2.8976597202725116e-05,,,,,tdp_proxy,47718016
mumbai,scarce,timesfm,,3348,0.9830738809373644,1.2573179897901918,0.9684556819643181,0.34312122219284413,5.413964192625669,0.00015994532116464042,,,,,tdp_proxy,231289280
mumbai,scarce,timesfm_cov,,3348,1.1080297728737722,1.395866503522698,1.091553493723233,0.38093101713010763,6.010548905785195,0.00017938780902922088,,,,,tdp_proxy,231289280
nairobi,scarce,seasonal_naive,,13576,1.0479166666666666,1.298155743096079,1.1172622550188986,0.31816242668201355,6.349243495884634,6.609074666307101e-10,,,,,tdp_proxy,0
nairobi,scarce,lgbm_direct,,13576,0.7287003195562511,0.9263456720840413,0.7769218566302116,0.2270362308560275,4.530730819241286,1.3740433886629977e-05,,,,,tdp_proxy,0
nairobi,scarce,chronos,,13576,0.6679991881052652,0.8550491374404019,0.7122038450130723,0.2095623040203014,4.182021458848512,2.2821373289237575e-05,,,,,tdp_proxy,47718016
nairobi,scarce,chronos_cov,,13576,1.3310396886246083,1.5739917263278147,1.4191208626949179,0.38576652292236185,7.698349588723773,2.7869163188572403e-05,,,,,tdp_proxy,47718016
nairobi,scarce,timesfm,,13576,0.7682675096723768,0.961595684185317,0.8191073943357264,0.2356755866886059,4.703137644273,0.00015540428994225095,,,,,tdp_proxy,231289280
nairobi,scarce,timesfm_cov,,13576,1.3101723930707792,1.5504759695806953,1.3968726797732953,0.38000309255453607,7.583334679017055,0.00017485231945910424,,,,,tdp_proxy,231289280
new_york,rich,seasonal_naive,,13421,2.670138888888889,3.409718544917682,0.9198735292214788,1.0120547398369149,15.841247635687893,4.3446204842809865e-10,,,,,tdp_proxy,0
new_york,rich,lgbm_direct,,13421,1.3110947411425742,1.6497025661783478,0.4516773834114691,0.48965604621839137,7.664370689778418,1.3895958045463042e-05,,,,,tdp_proxy,0
new_york,rich,chronos,,13421,1.3595040665732487,1.842881358885511,0.4683545896858124,0.5469943602814887,8.56186209645148,2.3486677053167818e-05,,,,,tdp_proxy,47718016
new_york,rich,chronos_cov,,13421,2.0368583019992537,2.470067472135382,0.7017058335732473,0.7331524464439195,11.475712727455882,2.980189235838932e-05,,,,,tdp_proxy,47718016
new_york,rich,timesfm,,13421,1.2284932136535645,1.5767860851703714,0.423220826740734,0.46801335951442696,7.325607235506808,0.0001373917951281732,,,,,tdp_proxy,231289280
new_york,rich,timesfm_cov,,13421,2.0243969513965845,2.4758977644728843,0.6974128484384877,0.7348829631763341,11.502799744607046,0.0001386517222272232,,,,,tdp_proxy,231289280
paris,rich,seasonal_naive,,4457,2.435416666666667,2.971075843304352,1.0526556568913972,0.9598031983400852,41.217237132545925,4.0023146370744885e-10,,,,,tdp_proxy,0
paris,rich,lgbm_direct,,4457,1.7665622486351333,2.2588790064710262,0.7635579446131298,0.729728694055445,31.33704980075412,1.3297006361595034e-05,,,,,tdp_proxy,0
paris,rich,chronos,,4457,1.5246347149213155,1.9259244992371738,0.6589900526350421,0.6221680601978521,26.718027735082178,2.2928402769240263e-05,,,,,tdp_proxy,47718016
paris,rich,chronos_cov,,4457,2.364832608817619,2.8494449912101323,1.022147239667315,0.9205104683614977,39.52987271042958,2.9887520860130383e-05,,,,,tdp_proxy,47718016
paris,rich,timesfm,,4457,1.9585300313101872,2.474234953723836,0.8465318254851751,0.7992992260297888,34.324646756862464,0.00013297953471515532,,,,,tdp_proxy,231289280
paris,rich,timesfm_cov,,4457,2.095858827866507,2.527797184843717,0.9058891980972941,0.8166024533623891,35.067706610548676,0.00014574319615348938,,,,,tdp_proxy,231289280
santiago,rich,seasonal_naive,,16288,3.252777777777778,4.304390523381653,1.379245542198958,0.7160138454085517,22.120275342313192,4.212964389201564e-10,,,,,tdp_proxy,0
santiago,rich,lgbm_direct,,16288,2.097317080481744,2.593728812181868,0.889306135080772,0.431453821550157,13.329179863466292,1.4748759172141067e-05,,,,,tdp_proxy,0
santiago,rich,chronos,,16288,2.542211153772142,3.2380205045434627,1.0779504905386257,0.5386285236843353,16.640196732959513,1.673006075482893e-05,,,,,tdp_proxy,47718016
santiago,rich,chronos_cov,,16288,2.931457762429019,3.558627375469528,1.2429991617001812,0.5919598739113188,18.28779636942336,2.4297559031967668e-05,,,,,tdp_proxy,47718016
santiago,rich,timesfm,,16288,2.474017001522912,3.2156564387722684,1.0490347493108172,0.5349083731439002,16.525267734313783,0.00014434676909028587,,,,,tdp_proxy,231289280
santiago,rich,timesfm_cov,,16288,3.0388794884789285,3.7635082003103677,1.2885482114391016,0.6260407749001806,19.340679520527207,0.0001643419288080218,,,,,tdp_proxy,231289280
seoul,rich,seasonal_naive,,19536,4.291666666666667,5.011403662315247,1.8868537002272276,1.2521539588180572,19.990086630841983,4.5289390173921773e-10,,,,,tdp_proxy,0
seoul,rich,lgbm_direct,,19536,1.7341736132354626,2.2399408397360645,0.7624385007308164,0.5596736920405996,8.934944069861311,1.4000081424017952e-05,,,,,tdp_proxy,0
seoul,rich,chronos,,19536,2.2890081829494897,2.6448287217798083,1.0063744217123063,0.6608393531089616,10.550009305714472,2.302763020553458e-05,,,,,tdp_proxy,47718016
