city,model_a,model_b,dm_stat,p_value,mean_loss_diff,better,significant_5pct
mexico_city,seasonal_naive,chronos_cov,5.1362966358120445,4.7651170206713785e-07,3.714039121878014,chronos_cov,True
mexico_city,seasonal_naive,nas_gru,4.440240581966159,1.2217819717209888e-05,3.2013886951264876,nas_gru,True
mexico_city,lgbm_direct,chronos,-2.6490301940395855,0.008454708226303885,-1.1689408096702794,lgbm_direct,True
mexico_city,lgbm_direct,chronos_cov,-2.7209198256081013,0.006850013673431935,-0.23833716645684588,lgbm_direct,True
mexico_city,lgbm_direct,nas_gru,-2.241099615390656,0.025674266666983865,-0.7509875932083713,lgbm_direct,True
mexico_city,chronos,chronos_cov,2.1252693754031133,0.03429557947656943,0.9306036432134336,chronos_cov,True
mexico_city,chronos,nas_gru,1.5163991335544604,0.1303614820350713,0.4179532164619082,nas_gru,False
mexico_city,chronos_cov,nas_gru,-1.5727127197360262,0.11672929462099553,-0.5126504267515253,chronos_cov,False
mumbai,seasonal_naive,lgbm_direct,4.132315811574567,4.5418804342356295e-05,1.0731706283329012,lgbm_direct,True
mumbai,seasonal_naive,chronos,3.9829081963431703,8.35426465244943e-05,1.1198379357655843,chronos,True
mumbai,seasonal_naive,chronos_cov,4.7348278058481155,3.2413059776833605e-06,1.1056674482245614,chronos_cov,True
mumbai,seasonal_naive,nas_gru,-1.628890685214315,0.10427613488078631,-0.5402831758771623,seasonal_naive,False
mumbai,lgbm_direct,chronos,0.5311535192154041,0.5956643779746782,0.04666730743268312,chronos,False
mumbai,lgbm_direct,chronos_cov,0.35765752650303656,0.7208248505786194,0.03249681989165999,chronos_cov,False
mumbai,lgbm_direct,nas_gru,-8.880386381081816,4.1267311472936807e-17,-1.613453804210064,lgbm_direct,True
mumbai,chronos,chronos_cov,-0.14400271833435255,0.8855849099040507,-0.014170487541023135,chronos,False
mumbai,chronos,nas_gru,-9.501329874497396,4.1090826632608776e-19,-1.6601211116427468,chronos,True
mumbai,chronos_cov,nas_gru,-8.749566567948442,1.0646398339385352e-16,-1.6459506241017237,chronos_cov,True
nairobi,seasonal_naive,lgbm_direct,4.157536624569545,4.0905243608786134e-05,0.7637866047328137,lgbm_direct,True
nairobi,seasonal_naive,chronos,2.867613653983723,0.004397776621574508,0.46756573234285637,chronos,True
nairobi,seasonal_naive,chronos_cov,3.862022359619483,0.00013497343940921015,0.5907139478862167,chronos_cov,True
nairobi,seasonal_naive,nas_gru,2.5047677442775247,0.012727626006064799,0.4195548840931484,nas_gru,True
nairobi,lgbm_direct,chronos,-3.299660848739718,0.0010721452161108376,-0.29622087238995737,lgbm_direct,True
nairobi,lgbm_direct,chronos_cov,-2.4947808873742856,0.013084583050994946,-0.17307265684659703,lgbm_direct,True
nairobi,lgbm_direct,nas_gru,-5.19717580345563,3.5248101958112515e-07,-0.3442317206396653,lgbm_direct,True
nairobi,chronos,chronos_cov,1.450176099682062,0.14794501174122235,0.12314821554336036,chronos_cov,False
nairobi,chronos,nas_gru,-0.7222258859191499,0.4706594517116198,-0.04801084824970795,chronos,False
